step,state,fitness,N,K,D,rep,condition,landscape_seed,start_fitness
18,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
19,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
20,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
21,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
22,61507,0.6497293249073857,16,2,2,20,HM_channel,1141733303,0.5645199849654946
23,61507,0.6497293249073857,16,2,2,20,HM_channel,1141733303,0.5645199849654946
24,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
25,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
26,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
27,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
28,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
29,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
30,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
31,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
32,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
33,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
34,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
35,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
36,45379,0.652275678861948,16,2,2,20,HM_channel,1141733303,0.5645199849654946
37,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
38,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
39,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
40,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
41,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
42,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
43,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
44,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
45,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
46,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
47,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
48,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
49,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
50,61763,0.663671093189872,16,2,2,20,HM_channel,1141733303,0.5645199849654946
0,58818,0.5645199849654946,16,2,4,20,HM_channel,1141733303,0.5645199849654946
1,58690,0.5843554506957244,16,2,4,20,HM_channel,1141733303,0.5645199849654946
2,58690,0.5843554506957244,16,2,4,20,HM_channel,1141733303,0.5645199849654946
3,58690,0.5843554506957244,16,2,4,20,HM_channel,1141733303,0.5645199849654946
4,62786,0.6307237452110748,16,2,4,20,HM_channel,1141733303,0.5645199849654946
5,62787,0.6446420018592117,16,2,4,20,HM_channel,1141733303,0.5645199849654946
6,62787,0.6446420018592117,16,2,4,20,HM_channel,1141733303,0.5645199849654946
7,62787,0.6446420018592117,16,2,4,20,HM_channel,1141733303,0.5645199849654946
8,62787,0.6446420018592117,16,2,4,20,HM_channel,1141733303,0.5645199849654946
9,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
10,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
11,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
12,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
13,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
14,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
15,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
16,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
17,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
18,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
19,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
20,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
21,61763,0.663671093189872,16,2,4,20,HM_channel,1141733303,0.5645199849654946
22,61515,0.634024885917751,16,2,4,20,HM_channel,1141733303,0.5645199849654946
23,63553,0.6858356236336438,16,2,4,20,HM_channel,1141733303,0.5645199849654946
24,63489,0.6826695981816533,16,2,4,20,HM_channel,1141733303,0.5645199849654946
25,63489,0.6826695981816533,16,2,4,20,HM_channel,1141733303,0.5645199849654946
26,63489,0.6826695981816533,16,2,4,20,HM_channel,1141733303,0.5645199849654946
27,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
28,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
29,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
30,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
31,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
32,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
33,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
34,63557,0.6979751691124569,16,2,4,20,HM_channel,1141733303,0.5645199849654946
35,63557,0.6979751691124569,16,2,4,20,HM_channel,1141733303,0.5645199849654946
36,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
37,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
38,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
39,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
40,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
41,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
42,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
43,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
44,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
45,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
46,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
47,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
48,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
49,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
50,63493,0.6948091436604665,16,2,4,20,HM_channel,1141733303,0.5645199849654946
0,58818,0.5645199849654946,16,2,8,20,HM_channel,1141733303,0.5645199849654946
1,46562,0.6008186596260586,16,2,8,20,HM_channel,1141733303,0.5645199849654946
2,46562,0.6008186596260586,16,2,8,20,HM_channel,1141733303,0.5645199849654946
3,46562,0.6008186596260586,16,2,8,20,HM_channel,1141733303,0.5645199849654946
4,46562,0.6008186596260586,16,2,8,20,HM_channel,1141733303,0.5645199849654946
5,42466,0.6317660447234957,16,2,8,20,HM_channel,1141733303,0.5645199849654946
6,34600,0.625214582418307,16,2,8,20,HM_channel,1141733303,0.5645199849654946
7,34600,0.625214582418307,16,2,8,20,HM_channel,1141733303,0.5645199849654946
8,34728,0.630811367722875,16,2,8,20,HM_channel,1141733303,0.5645199849654946
9,34216,0.6475651079101951,16,2,8,20,HM_channel,1141733303,0.5645199849654946
10,34216,0.6475651079101951,16,2,8,20,HM_channel,1141733303,0.5645199849654946
11,34216,0.6475651079101951,16,2,8,20,HM_channel,1141733303,0.5645199849654946
12,34220,0.6597046533890083,16,2,8,20,HM_channel,1141733303,0.5645199849654946
13,34220,0.6597046533890083,16,2,8,20,HM_channel,1141733303,0.5645199849654946
14,35849,0.6576030139082385,16,2,8,20,HM_channel,1141733303,0.5645199849654946
15,35849,0.6576030139082385,16,2,8,20,HM_channel,1141733303,0.5645199849654946
16,35853,0.6697425593870517,16,2,8,20,HM_channel,1141733303,0.5645199849654946
17,34825,0.70853443196378,16,2,8,20,HM_channel,1141733303,0.5645199849654946
18,34817,0.6856996298930957,16,2,8,20,HM_channel,1141733303,0.5645199849654946
19,34849,0.6861097941589294,16,2,8,20,HM_channel,1141733303,0.5645199849654946
20,34857,0.7089445962296135,16,2,8,20,HM_channel,1141733303,0.5645199849654946
21,34857,0.7089445962296135,16,2,8,20,HM_channel,1141733303,0.5645199849654946
22,34857,0.7089445962296135,16,2,8,20,HM_channel,1141733303,0.5645199849654946
23,34857,0.7089445962296135,16,2,8,20,HM_channel,1141733303,0.5645199849654946
24,34857,0.7089445962296135,16,2,8,20,HM_channel,1141733303,0.5645199849654946
25,34857,0.7089445962296135,16,2,8,20,HM_channel,1141733303,0.5645199849654946
26,34857,0.7089445962296135,16,2,8,20,HM_channel,1141733303,0.5645199849654946
27,34857,0.7089445962296135,16,2,8,20,HM_channel,1141733303,0.5645199849654946
28,34857,0.7089445962296135,16,2,8,20,HM_channel,1141733303,0.5645199849654946
29,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
30,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
31,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
32,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
33,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
34,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
35,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
36,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
37,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
38,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
39,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
40,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
41,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
42,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
43,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
44,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
45,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
46,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
47,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
48,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
49,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
50,35884,0.7430806809511917,16,2,8,20,HM_channel,1141733303,0.5645199849654946
0,20417,0.4423606044657154,16,2,1,21,HM_channel,1756657491,0.4423606044657154
1,28633,0.5171503204109074,16,2,1,21,HM_channel,1756657491,0.4423606044657154
2,28632,0.5828370393207558,16,2,1,21,HM_channel,1756657491,0.4423606044657154
3,28568,0.7049311172377238,16,2,1,21,HM_channel,1756657491,0.4423606044657154
4,28568,0.7049311172377238,16,2,1,21,HM_channel,1756657491,0.4423606044657154
5,20376,0.7224563933548303,16,2,1,21,HM_channel,1756657491,0.4423606044657154
6,20380,0.7655443280096865,16,2,1,21,HM_channel,1756657491,0.4423606044657154
7,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
8,3868,0.7840683699194575,16,2,1,21,HM_channel,1756657491,0.4423606044657154
9,3868,0.7840683699194575,16,2,1,21,HM_channel,1756657491,0.4423606044657154
10,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
11,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
12,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
13,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
14,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
15,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
16,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
17,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
18,3868,0.7840683699194575,16,2,1,21,HM_channel,1756657491,0.4423606044657154
19,3868,0.7840683699194575,16,2,1,21,HM_channel,1756657491,0.4423606044657154
20,3868,0.7840683699194575,16,2,1,21,HM_channel,1756657491,0.4423606044657154
21,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
22,3868,0.7840683699194575,16,2,1,21,HM_channel,1756657491,0.4423606044657154
23,3612,0.7727053446968444,16,2,1,21,HM_channel,1756657491,0.4423606044657154
24,3612,0.7727053446968444,16,2,1,21,HM_channel,1756657491,0.4423606044657154
25,3612,0.7727053446968444,16,2,1,21,HM_channel,1756657491,0.4423606044657154
26,3612,0.7727053446968444,16,2,1,21,HM_channel,1756657491,0.4423606044657154
27,3612,0.7727053446968444,16,2,1,21,HM_channel,1756657491,0.4423606044657154
28,3612,0.7727053446968444,16,2,1,21,HM_channel,1756657491,0.4423606044657154
29,3868,0.7840683699194575,16,2,1,21,HM_channel,1756657491,0.4423606044657154
30,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
31,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
32,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
33,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
34,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
35,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
36,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
37,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
38,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
39,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
40,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
41,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
42,3996,0.779977434392841,16,2,1,21,HM_channel,1756657491,0.4423606044657154
43,3868,0.7840683699194575,16,2,1,21,HM_channel,1756657491,0.4423606044657154
44,3868,0.7840683699194575,16,2,1,21,HM_channel,1756657491,0.4423606044657154
45,3868,0.7840683699194575,16,2,1,21,HM_channel,1756657491,0.4423606044657154
46,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
47,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
48,36636,0.7814076458355175,16,2,1,21,HM_channel,1756657491,0.4423606044657154
49,36380,0.7700446206129044,16,2,1,21,HM_channel,1756657491,0.4423606044657154
50,36380,0.7700446206129044,16,2,1,21,HM_channel,1756657491,0.4423606044657154
0,20417,0.4423606044657154,16,2,2,21,HM_channel,1756657491,0.4423606044657154
1,20297,0.5636524785322202,16,2,2,21,HM_channel,1756657491,0.4423606044657154
2,20315,0.6601957560438995,16,2,2,21,HM_channel,1756657491,0.4423606044657154
3,20250,0.7080969494830006,16,2,2,21,HM_channel,1756657491,0.4423606044657154
4,20254,0.7511848841378569,16,2,2,21,HM_channel,1756657491,0.4423606044657154
5,20252,0.7696352635363031,16,2,2,21,HM_channel,1756657491,0.4423606044657154
6,3868,0.7840683699194575,16,2,2,21,HM_channel,1756657491,0.4423606044657154
7,6940,0.7532859701823907,16,2,2,21,HM_channel,1756657491,0.4423606044657154
8,6940,0.7532859701823907,16,2,2,21,HM_channel,1756657491,0.4423606044657154
9,6684,0.7419229449597777,16,2,2,21,HM_channel,1756657491,0.4423606044657154
10,3612,0.7727053446968444,16,2,2,21,HM_channel,1756657491,0.4423606044657154
11,3612,0.7727053446968444,16,2,2,21,HM_channel,1756657491,0.4423606044657154
12,36380,0.7700446206129044,16,2,2,21,HM_channel,1756657491,0.4423606044657154
13,36380,0.7700446206129044,16,2,2,21,HM_channel,1756657491,0.4423606044657154
14,36380,0.7700446206129044,16,2,2,21,HM_channel,1756657491,0.4423606044657154
15,36380,0.7700446206129044,16,2,2,21,HM_channel,1756657491,0.4423606044657154
16,36380,0.7700446206129044,16,2,2,21,HM_channel,1756657491,0.4423606044657154
17,36380,0.7700446206129044,16,2,2,21,HM_channel,1756657491,0.4423606044657154
18,36380,0.7700446206129044,16,2,2,21,HM_channel,1756657491,0.4423606044657154
19,36380,0.7700446206129044,16,2,2,21,HM_channel,1756657491,0.4423606044657154
20,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
21,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
22,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
23,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
24,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
25,3868,0.7840683699194575,16,2,2,21,HM_channel,1756657491,0.4423606044657154
26,3868,0.7840683699194575,16,2,2,21,HM_channel,1756657491,0.4423606044657154
27,3868,0.7840683699194575,16,2,2,21,HM_channel,1756657491,0.4423606044657154
28,3868,0.7840683699194575,16,2,2,21,HM_channel,1756657491,0.4423606044657154
29,3868,0.7840683699194575,16,2,2,21,HM_channel,1756657491,0.4423606044657154
30,3868,0.7840683699194575,16,2,2,21,HM_channel,1756657491,0.4423606044657154
31,3868,0.7840683699194575,16,2,2,21,HM_channel,1756657491,0.4423606044657154
32,3868,0.7840683699194575,16,2,2,21,HM_channel,1756657491,0.4423606044657154
33,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
34,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
35,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
36,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
37,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
38,53020,0.766974539452363,16,2,2,21,HM_channel,1756657491,0.4423606044657154
39,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
40,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
41,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
42,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
43,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
44,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
45,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
46,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
47,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
48,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
49,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
50,36636,0.7814076458355175,16,2,2,21,HM_channel,1756657491,0.4423606044657154
0,20417,0.4423606044657154,16,2,4,21,HM_channel,1756657491,0.4423606044657154
1,20293,0.5439519730990992,16,2,4,21,HM_channel,1756657491,0.4423606044657154
2,28239,0.6972617647954701,16,2,4,21,HM_channel,1756657491,0.4423606044657154
